event_date,gri,volume_score,severity_score,concentration_score,total_events,avg_goldstein,gri_armed_conflict_,gri_sanctions_finan,gri_technology_cont,gri_trade_policy_ac,gri_resource_energy,gri_regulatory_sove,gri_political_trans,gri_institutional_a
2025-04-24,62.2,50.553156050205615,83.98387823218422,42.05505289265973,3510,-6.796775646436845,71.9,69.8,,68.4,,69.7,66.0,
2025-04-25,59.8,45.34294217618935,84.14389507406341,39.89555434914697,3355,-6.8287790148126835,68.5,67.3,,74.2,,70.5,66.5,
2025-04-26,47.9,15.412585588387053,84.03646414657366,40.36481421493869,2182,-6.807292829314735,54.7,57.1,,57.9,,59.1,51.7,
2025-04-27,47.8,13.76497317716425,84.19991449124822,43.01088945500467,2025,-6.839982898249643,54.9,58.0,,57.0,,51.9,47.8,
2025-04-28,59.5,42.7111974857296,84.06767422803911,44.0255154342286,3135,-6.8135348456078235,69.2,64.6,,66.0,,59.9,60.2,
2025-04-29,62.2,50.208541673603314,84.138792254969,42.262326463787716,3454,-6.827758450993801,72.1,65.5,,71.7,,66.0,66.2,
2025-04-30,64.3,55.21062573888661,84.12523751224555,42.606753532809414,3624,-6.8250475024491095,74.7,70.2,,74.5,,67.2,66.4,
2025-05-01,60.5,46.876254269795325,84.44277391218486,40.00729372311967,3339,-6.888554782436972,69.2,70.1,,78.1,,68.0,65.6,
2025-05-02,60.4,46.01782007786998,84.16866312489078,41.50756763241862,3322,-6.8337326249781585,69.5,61.7,,71.3,,59.9,67.2,
2025-05-03,50.1,19.834378997347425,84.02341775643394,42.69714663970784,2257,-6.8046835512867885,57.4,56.6,,64.0,,49.3,50.8,
2025-05-04,49.0,16.010893332499364,83.97423722652523,44.782501235788445,2040,-6.794847445305043,56.4,53.7,,61.1,,48.0,46.8,
2025-05-05,57.6,39.212293878985875,84.26618937661135,40.97263974316241,2978,-6.85323787532227,66.6,62.1,,79.8,,66.6,59.1,
2025-05-06,64.3,55.313699865218666,84.16440200127423,42.671424258693946,3579,-6.832880400254842,75.1,68.4,,83.0,,65.0,64.8,
2025-05-07,68.5,64.3228645115792,84.00600160108945,46.060812240048996,3856,-6.80120032021789,81.1,66.9,,87.8,,66.6,62.7,
2025-05-08,65.5,57.982117026032824,84.18657939179799,43.11975842761578,3670,-6.837315878359595,76.6,72.3,,83.0,,57.5,65.7,
2025-05-09,64.2,55.72836150596667,83.74640304890549,42.259546173410264,3612,-6.749280609781098,74.5,75.4,,75.5,,57.5,66.7,
2025-05-10,52.6,24.43643118639053,84.22087656256257,45.83412564197908,2338,-6.844175312512512,61.2,64.8,,59.3,,46.1,48.2,
2025-05-11,47.7,12.225732889613269,84.23365300979259,45.5497915722443,1822,-6.846730601958518,54.8,55.0,,55.8,,47.8,44.1,
2025-05-12,59.3,42.46987892048629,83.96578228080301,43.48764459521553,3042,-6.793156456160601,69.0,68.5,,68.1,,52.6,59.4,
2025-05-13,63.0,53.091945126987135,84.11828406445885,40.63071062397948,3492,-6.823656812891771,72.9,83.7,,69.2,,66.9,65.6,
2025-05-14,62.6,52.91644803481228,84.15199889544716,38.726473704754056,3534,-6.830399779089435,71.8,80.6,,74.5,,66.5,69.7,
2025-05-15,61.0,48.376536331679674,84.04801461917867,40.31946822826385,3326,-6.809602923835731,70.3,76.7,,66.1,,59.8,66.7,
2025-05-16,60.0,46.283564173895726,84.11030898532452,39.281488333638485,3261,-6.8220617970649045,69.0,74.1,,72.4,,61.2,66.4,
2025-05-17,50.0,21.142668934142478,84.23085632178649,39.349144119701286,2221,-6.846171264357298,57.9,62.8,,60.0,,59.8,51.8,
2025-05-18,49.0,16.64513586432114,84.15071053181921,43.48646397334445,1960,-6.830142106363846,57.0,54.1,,54.5,,55.8,47.2,
2025-05-19,57.4,39.381648822899834,83.86688030681617,40.56878970269656,2898,-6.773376061363233,66.6,73.1,,67.1,,58.9,59.1,
2025-05-20,61.3,50.011357861549136,84.20326817588384,38.28283974132864,3375,-6.840653635176767,70.7,81.3,,75.3,,61.2,68.1,
2025-05-21,63.4,55.40760976382577,84.10536425016805,38.113450479383786,3581,-6.8210728500336115,73.3,81.7,,83.6,,70.2,68.8,
2025-05-22,62.6,51.626287378512195,84.23068397350274,41.48268302324229,3387,-6.84613679470055,72.9,72.2,,71.3,,61.7,65.3,
2025-05-23,62.0,50.14669567116667,83.99255743828735,41.524654551208684,3348,-6.798511487657473,71.7,76.1,,60.1,,54.8,66.7,
2025-05-24,50.3,20.674827842036763,84.40889026683494,41.57293105399117,2147,-6.881778053366989,57.8,57.6,,52.0,,49.7,52.5,
2025-05-25,48.9,14.848965308512057,84.78536828004533,45.45919790907436,1792,-6.957073656009063,56.4,59.2,,49.7,,46.3,44.4,
2025-05-26,54.8,31.767784199809416,83.98445847168044,42.34057962798778,2510,-6.7968916943360895,63.5,69.1,,55.2,,50.1,55.0,
2025-05-27,61.0,46.95656730642956,84.0249380112113,42.991910094164524,3127,-6.804987602242261,71.1,68.1,,65.9,,58.6,61.2,
2025-05-28,62.7,53.252302606705804,84.10032151753242,38.88195253877328,3437,-6.820064303506486,72.5,79.5,,73.6,,69.9,67.7,
2025-05-29,61.9,50.7235802745917,84.24164312056863,39.48167628433786,3326,-6.848328624113725,71.6,76.0,,66.8,,71.6,66.5,
2025-05-30,59.9,45.8296695761706,84.02712801824421,39.57128377927032,3145,-6.8054256036488425,69.0,71.7,,60.8,,65.6,66.1,
2025-05-31,49.6,19.24631332167931,83.92281431929598,41.63818801931924,1975,-6.784562863859196,57.0,55.4,,59.7,,53.0,48.4,
2025-06-01,51.2,20.298967255857647,83.95522177707402,47.59860576380214,1926,-6.791044355414805,59.3,50.3,,59.8,,49.4,45.0,
2025-06-02,61.5,48.211913337186516,83.83508102578057,43.56835563823428,3153,-6.767016205156113,72.2,59.7,,64.3,,59.2,63.1,
2025-06-03,64.7,56.36701188129274,84.06350372708606,42.72123237981464,3494,-6.81270074541721,75.9,66.2,,71.9,,56.6,67.7,
2025-06-04,63.3,54.11230241470548,83.87891267674374,40.66864906418638,3425,-6.775782535348751,73.7,68.7,,72.9,,61.5,68.5,
2025-06-05,67.8,63.885024907271394,83.41309675801126,44.54120187636336,3725,-6.682619351602251,79.1,72.8,,74.7,,62.9,65.4,
2025-06-06,63.1,53.46625991675426,83.6557121722733,41.398548116278775,3343,-6.731142434454659,73.4,80.0,,67.9,,61.8,63.9,
2025-06-07,52.8,26.40090170350307,84.19067428169006,42.99168326782016,2209,-6.838134856338011,61.0,57.4,,57.4,,57.1,50.9,
2025-06-08,52.2,24.028715669274565,84.25822914066951,44.64812894712037,2060,-6.851645828133904,60.1,52.8,,64.3,,51.4,48.5,
2025-06-09,62.7,51.638220504683154,84.15447370997286,41.94578445569632,3227,-6.830894741994572,72.8,64.8,,84.3,,55.2,63.5,
2025-06-10,69.0,68.42857816750275,84.90221544976116,38.54531405271999,3919,-6.980443089952233,79.6,93.2,,93.9,,74.1,70.6,
2025-06-11,69.7,70.51090856469779,84.78091572860646,37.91365843136839,4020,-6.956183145721292,80.1,94.1,,94.7,,65.5,73.3,
2025-06-12,65.3,59.38258385813327,84.70190264389244,38.17230478212384,3567,-6.940380528778488,75.1,79.9,,93.2,,66.3,68.6,
2025-06-13,68.5,67.03343233960223,84.11704015813693,40.290263082583536,3876,-6.823408031627386,80.4,65.7,,93.4,,65.4,71.5,
2025-06-14,46.1,0.0,83.03703703703704,64.58087367178278,22,-6.607407407407408,48.1,39.0,,,,,37.5,
2025-06-15,40.1,0.0,83.36598557692308,33.705357142857146,32,-6.673197115384616,48.1,,,42.5,,40.3,38.7,
2025-06-16,41.3,0.0,84.00000000000001,38.71179325724781,33,-6.800000000000001,47.6,45.9,,,,39.9,37.9,
2025-06-17,41.5,0.0,86.13888888888889,35.410542817950216,27,-7.227777777777778,49.2,44.5,,,,,37.5,
2025-06-18,39.9,0.0,85.16410256410258,28.994082840236686,26,-7.032820512820512,48.1,49.6,,42.6,,40.7,38.3,
2025-06-19,46.8,0.4299314038523008,90.33333333333333,52.25396825396825,15,-8.066666666666666,50.3,51.8,,,,,38.2,
2025-06-20,42.6,3.0611396079797686,89.77678571428571,27.336860670194003,18,-7.955357142857142,49.2,49.7,,49.1,,,41.4,
2025-06-21,44.0,5.487670584331681,85.42410714285715,38.12341504649197,26,-7.084821428571429,50.6,48.1,,45.0,,,41.0,
2025-06-22,44.6,7.557897728893543,85.94685828877004,36.11920958859734,42,-7.189371657754011,52.3,48.7,,46.0,,,42.6,
2025-06-23,45.6,8.974185426868722,85.83333333333334,38.56,25,-7.166666666666667,53.2,49.2,,,,,42.4,
2025-06-24,45.5,10.326250658989117,84.33333333333334,38.19241982507289,14,-6.866666666666667,55.2,,,,,41.7,44.4,
2025-06-25,46.6,12.265658746699586,83.55878378378378,41.29437744182097,58,-6.711756756756756,54.1,49.8,,47.4,,42.4,44.8,
2025-06-26,46.8,13.249207638632953,87.44362745098039,32.5255940640556,39,-7.488725490196078,55.1,54.4,,47.7,,,44.7,
2025-06-27,48.3,14.351390129992957,84.9715909090909,42.9651633810424,23,-6.994318181818182,53.1,,,,,,46.5,
2025-06-28,48.8,15.761661207715868,88.56617647058822,35.285714285714285,40,-7.713235294117647,56.1,56.6,,48.5,,,46.5,
2025-06-29,46.3,16.667966082565727,82.25,33.891439373480964,23,-6.45,54.6,,,49.2,,43.0,46.8,
2025-06-30,49.4,18.234696165115558,84.39186046511628,41.57192288680177,68,-6.878372093023256,57.2,53.9,,49.7,,44.5,47.1,
2025-07-01,50.3,19.071407679257874,85.51190476190476,42.227469500196776,66,-7.102380952380952,57.5,,,50.3,,,47.6,
2025-07-02,66.3,60.41653861211937,83.86688153930135,42.73925224769237,3173,-6.773376307860268,78.1,73.0,,69.5,,60.0,67.3,
2025-07-03,66.5,62.29756256220733,84.03152384275175,39.9916081401319,3361,-6.806304768550352,78.1,75.0,,72.4,,63.4,70.7,
2025-07-04,65.1,57.268854930101256,84.03317501351533,42.938717906346966,2923,-6.806635002703065,76.4,73.1,,70.2,,56.1,65.3,
2025-07-05,60.8,45.63028244469937,84.27512710404372,44.10111845927113,2054,-6.855025420808742,70.8,62.4,,67.9,,49.8,60.2,
2025-07-06,60.1,43.91678017672224,84.32988025086742,43.95043319504096,1913,-6.865976050173484,70.2,61.9,,64.1,,60.9,59.0,
2025-07-07,66.6,59.63378326249233,84.14533259720871,45.232200785969184,3065,-6.829066519441741,78.6,69.2,,71.0,,58.1,65.5,
2025-07-08,67.6,63.88946132518203,84.02937812146959,42.24732173489619,3443,-6.805875624293918,79.9,72.2,,72.4,,66.2,69.8,
2025-07-09,67.6,64.5613777464593,84.01496842112486,40.9294521231126,3535,-6.8029936842249725,79.5,73.5,,72.0,,65.3,71.9,
2025-07-10,67.9,64.01639999592544,84.30307377537144,42.6584487773299,3432,-6.860614755074289,79.7,78.9,,72.2,,60.5,68.6,
2025-07-11,66.1,60.841796902693474,83.93958014653468,40.93439380620277,3258,-6.787916029306937,77.8,72.6,,73.5,,59.3,69.3,
2025-07-12,62.2,48.6911775079082,84.57385031035244,44.377003380320176,2292,-6.914770062070486,72.6,65.8,,64.6,,58.1,61.3,
2025-07-13,60.6,44.35112133958901,84.42933395418798,45.508247310199934,1969,-6.885866790837598,70.5,59.9,,61.0,,53.3,60.3,
2025-07-14,64.7,56.20473539152617,83.97291892416034,42.98581053479982,2859,-6.794583784832066,76.1,72.0,,66.8,,53.9,66.1,
2025-07-15,67.2,63.127893925478396,83.79552196798201,42.04534660385849,3401,-6.759104393596402,79.2,73.9,,70.5,,60.0,70.2,
2025-07-16,68.9,67.26645491273021,84.02244183558938,42.16684009712105,3720,-6.804488367117878,81.0,74.0,,71.6,,70.4,72.0,
2025-07-17,67.4,64.25783323450096,83.79620424763698,40.921603141942185,3522,-6.759240849527399,79.4,77.5,,67.4,,66.3,71.8,57.5
2025-07-18,66.1,61.231578510653534,84.37633913980204,39.0752257863974,3352,-6.875267827960405,77.3,76.6,,69.6,,62.8,72.3,
2025-07-19,61.4,47.66131642236107,84.68342787671507,42.29216624444905,2265,-6.936685575343015,71.6,64.6,,62.8,,60.5,62.8,
2025-07-20,60.5,44.58726369766092,84.6442606956139,43.90066962567217,1974,-6.928852139122777,70.7,63.4,,69.4,,54.9,59.1,
2025-07-21,66.5,60.49951366022313,84.45938397750086,42.61549405211859,3218,-6.891876795500171,78.2,68.5,,72.5,,64.5,68.7,
2025-07-22,66.6,62.446772087360664,84.08278489635312,39.84008180460361,3409,-6.816556979270624,78.1,72.0,,73.7,,73.8,71.3,
2025-07-23,66.1,61.41884995508796,84.43140245022414,38.884322718257735,3358,-6.886280490044828,77.2,76.2,,69.7,,67.9,72.3,
2025-07-24,67.5,63.29716718917666,84.54247877580434,41.5872178032534,3469,-6.908495755160868,79.1,71.4,,65.5,,72.3,72.0,
2025-07-25,66.1,60.717211112875084,83.95024236284243,41.172190701699854,3254,-6.790048472568484,77.9,71.8,,73.0,,65.7,68.9,
2025-07-26,61.9,47.549536503204,84.25564340126806,45.90109800920611,2220,-6.851128680253612,72.3,61.9,,62.0,,52.9,61.4,
2025-07-27,61.1,44.14234949064721,84.24791136168841,48.60021136997862,1903,-6.84958227233768,71.0,62.1,,62.4,,59.7,57.1,
2025-07-28,67.4,60.79893158011065,84.40885721163797,46.511049999193304,3166,-6.881771442327593,79.3,70.5,,65.8,,61.7,66.0,
2025-07-29,67.5,62.37255789715242,83.92019909204713,45.11311007238661,3303,-6.7840398184094255,79.7,68.6,,71.5,,57.2,67.8,
2025-07-30,65.3,58.95420785029297,84.03034345418374,40.51088583886163,3111,-6.806068690836746,76.5,72.8,,71.8,,62.7,68.9,
2025-07-31,66.8,61.89624044959642,84.11875002941385,42.010289001392,3301,-6.823750005882768,78.4,77.1,,70.4,,57.8,69.0,
2025-08-01,66.5,61.798093228383614,84.19672333424731,40.68031021865864,3346,-6.839344666849465,78.0,77.5,,67.3,,63.7,70.7,
2025-08-02,59.7,44.91597740352497,84.10446089738906,40.43342995670792,2065,-6.820892179477812,69.7,65.9,,62.8,,54.3,62.4,
2025-08-03,59.8,43.11857016033352,84.11129463815837,44.67696692042323,1864,-6.822258927631671,69.4,63.4,,62.2,,50.9,59.3,
2025-08-04,65.0,56.25093385856634,84.33912427947465,44.01879001895492,2857,-6.867824855894931,76.1,69.2,,65.2,,57.0,66.3,
2025-08-05,66.3,60.7058406688411,84.26782095953129,41.463399127724394,3201,-6.853564191906258,77.7,73.4,,70.2,,69.5,68.6,
2025-08-06,67.1,62.15561845172828,84.18808267085232,42.6488252126373,3286,-6.837616534170465,79.0,71.9,,70.6,,68.0,68.6,
2025-08-07,65.8,59.75977394427016,84.06604791348812,41.16347591001818,3130,-6.813209582697624,77.2,73.2,,68.0,,64.8,69.0,
2025-08-08,66.5,60.818255149318944,83.89998631874982,42.88028760429071,3194,-6.779997263749965,77.8,70.9,,68.8,,62.1,68.5,
2025-08-09,62.2,47.931101809018685,84.90554702567132,45.482419679877104,2214,-6.981109405134267,72.2,62.2,,66.5,,52.5,61.6,
2025-08-10,60.7,44.81900784597043,84.59702893765062,44.77244142599063,1977,-6.919405787530124,70.4,61.7,,65.2,,53.1,60.3,
2025-08-11,66.8,60.515236998814004,84.55830921474103,43.70906054254292,3122,-6.911661842948208,78.3,71.5,,74.1,,61.7,66.7,
2025-08-12,68.2,63.994770325882016,84.44821989181334,44.34451915554048,3388,-6.889643978362666,80.1,72.1,,67.5,,69.6,68.9,
2025-08-13,67.7,64.18129629341928,84.2007599205034,41.51500811249324,3440,-6.840151984100677,79.7,75.6,,70.5,,73.6,70.3,
2025-08-14,65.6,60.46768723979939,84.22870850674474,38.597140198512186,3226,-6.8457417013489446,76.8,75.1,,73.7,,66.1,71.3,
2025-08-15,65.3,58.759838215717274,83.83694502610079,41.38294218881644,3053,-6.767389005220158,76.7,70.6,,73.3,,59.1,68.1,
2025-08-16,59.9,44.105062261527415,84.2991486843794,42.55110979292446,1962,-6.8598297368758825,69.7,62.5,,63.9,,50.8,61.2,
2025-08-17,59.4,42.10054721711246,84.5224553757182,43.994020386418356,1762,-6.904491075143641,69.0,62.1,,67.0,,53.4,58.5,
2025-08-18,65.4,57.01314765634747,84.3366745269331,44.155813585938574,2856,-6.867334905386622,76.5,69.4,,71.6,,58.7,65.3,
2025-08-19,66.7,60.36135739289042,84.07055916948471,44.688501161783876,3124,-6.81411183389694,78.1,67.9,,65.5,,58.6,68.4,
2025-08-20,67.3,62.564813432624064,84.15948927318517,43.094927667587484,3291,-6.831897854637035,78.9,74.5,,66.9,,61.8,69.5,
2025-08-21,67.5,64.97719709252641,84.26154995760473,39.05567752778744,3533,-6.852309991520947,79.1,81.2,,72.9,,67.9,73.1,
2025-08-22,66.6,61.899577597234064,84.13711239420266,41.09250322463915,3293,-6.82742247884053,78.3,73.4,,70.5,,67.1,70.4,
2025-08-23,60.1,45.89413087054628,84.54889687489688,39.567060274533446,2116,-6.909779374979375,70.2,63.2,,68.4,,63.8,62.8,
2025-08-24,60.7,44.493628266233216,84.48856323470025,45.4144512984412,1948,-6.89771264694005,70.4,62.0,,62.8,,51.9,60.3,
2025-08-25,65.5,58.39473398821535,84.11361735749375,42.62465153019374,3006,-6.82272347149875,76.9,68.9,,67.4,,68.8,67.8,
2025-08-26,66.7,61.72365209233868,84.22869640630817,41.5077865191211,3244,-6.845739281261638,78.4,72.7,,71.8,,81.2,68.6,
2025-08-27,66.9,62.53081968642574,84.04464506448205,41.58995485049481,3311,-6.808929012896411,78.5,72.1,,73.1,,74.3,69.6,
2025-08-28,68.2,64.70522397506474,84.18074781995118,43.00963223447234,3451,-6.836149563990237,80.1,78.4,,67.5,,67.8,69.8,
2025-08-29,67.2,62.72098854802375,84.24245342846262,41.932358937950774,3339,-6.848490685692525,78.9,73.6,,74.2,,67.3,69.6,
2025-08-30,61.7,48.75533326206002,84.30529447858063,42.37881873371383,2288,-6.861058895716125,71.9,69.2,,68.1,,55.3,62.3,
2025-08-31,60.8,44.409086337305965,84.74274674646148,45.45249952519049,1929,-6.948549349292295,70.5,63.3,,66.7,,53.2,59.4,
2025-09-01,63.8,53.203639709492286,84.81299629228121,42.73554502882123,2611,-6.962599258456241,74.3,65.8,,71.0,,61.6,65.3,
2025-09-02,67.0,62.21114593283166,84.33373626343507,42.03553081229865,3273,-6.866747252687015,78.3,76.1,,72.4,,62.0,69.6,
2025-09-03,68.2,64.73511793869208,84.0376288765092,43.223549489547175,3453,-6.8075257753018406,79.8,73.4,,71.0,,59.6,70.9,
2025-09-04,67.3,62.88445525074727,83.96694783346939,42.695567212315446,3323,-6.79338956669388,78.8,69.2,,74.1,,64.2,70.0,
2025-09-05,65.6,59.41391872280276,83.7117772491967,41.64101253312204,3105,-6.74235544983934,76.7,70.8,,68.0,,60.9,69.6,
2025-09-06,61.6,48.74679926352187,84.56307954984196,41.15666313435234,2290,-6.91261590996839,71.7,68.4,,67.7,,64.0,62.6,
2025-09-07,61.1,45.15413301903201,84.85519067951405,45.64034558416076,1977,-6.971038135902809,70.8,62.5,,66.2,,52.5,60.0,
2025-09-08,67.2,62.616281322502175,84.50107057271667,41.8085726513694,3304,-6.900214114543336,78.6,73.2,,73.6,,59.0,70.7,
2025-09-09,69.8,69.41459227388856,84.2866442151133,41.3648825343532,3785,-6.8573288430226595,81.9,75.9,,83.3,,63.9,73.2,
2025-09-10,71.1,71.23538909688673,84.34858745505703,44.55312190798844,3842,-6.869717491011409,83.8,74.9,,86.2,,64.8,70.1,
2025-09-11,71.0,70.03166213675146,84.17121789108529,46.5395779257301,3749,-6.83424357821706,83.8,73.4,,70.5,,70.6,69.7,
2025-09-12,68.3,64.5925921719269,84.59137620715778,43.12182583149545,3412,-6.918275241431556,80.0,80.2,,71.8,,67.1,68.6,
2025-09-13,62.3,48.607567787703175,84.61858356453259,44.94690969483762,2285,-6.923716712906514,72.4,70.3,,64.7,,50.7,61.2,
2025-09-14,60.5,42.20064092102619,84.80424308612334,48.2873961363146,1844,-6.960848617224667,69.9,64.0,,62.6,,51.0,57.3,
2025-09-15,64.1,55.144215799482865,84.3829609290719,41.41371933172616,2843,-6.876592185814381,74.7,71.3,,71.2,,59.8,67.0,
2025-09-16,66.6,61.299089785598014,83.99936029887195,42.60915722832184,3256,-6.799872059774391,78.0,72.2,,73.6,,67.1,68.5,
2025-09-17,65.5,58.954305328370445,84.21851936545937,40.93313742955372,3144,-6.843703873091873,76.5,71.4,,79.7,,62.2,68.6,
2025-09-18,65.7,59.33784953393689,84.23012606535497,41.16724679917122,3189,-6.846025213070996,76.9,73.7,,73.7,,66.5,69.1,
2025-09-19,66.0,59.896644347108875,84.3033704592206,41.4511751285961,3227,-6.860674091844122,77.2,78.8,,68.2,,71.2,68.5,
2025-09-20,60.9,44.327464336769765,84.65126961388707,46.48912489541278,2254,-6.930253922777413,70.5,64.0,,66.4,,58.9,57.9,
2025-09-21,57.0,35.09903306664963,84.95375477801437,44.94750034593304,1791,-6.990750955602874,65.3,60.0,,64.1,,50.6,55.8,
2025-09-22,64.0,53.98849046949667,84.7128799518735,42.63649267008599,2915,-6.942575990374701,74.6,68.7,,71.8,,61.3,65.9,
2025-09-23,65.0,57.67710409743127,84.38928636651501,40.72470871069212,3151,-6.877857273303002,75.8,77.1,,70.2,,70.9,68.2,
2025-09-24,64.2,55.267899630721786,84.12878907987587,42.133286920150624,3026,-6.825757815975175,75.0,72.7,,68.1,,67.1,66.0,
2025-09-25,63.9,54.9878468083415,84.07626623832358,41.21858290226538,3034,-6.815253247664718,74.5,74.8,,70.7,,69.6,65.8,
2025-09-26,62.8,52.59820934388357,84.17666018388242,40.24632095079373,2980,-6.835332036776485,72.9,70.4,,73.5,,63.4,67.4,
2025-09-27,54.1,30.351808295824615,84.34867515781043,41.08450695887427,2055,-6.869735031562088,62.3,59.7,,68.4,,59.2,54.6,
2025-09-28,52.2,23.230704690489866,84.34539001074721,45.94189816430446,1817,-6.869078002149443,59.8,59.0,,62.0,,51.2,47.6,
2025-09-29,63.7,52.64663285225476,84.40993190340869,44.38031130978072,2964,-6.881986380681738,74.6,70.0,,66.3,,49.7,63.5,
2025-09-30,65.5,58.12338940537316,84.50411082958857,42.492835305725265,3166,-6.900822165917714,76.6,74.7,,68.7,,65.5,66.7,
2025-10-01,64.8,56.700672354559266,84.04991472263589,42.29833266279129,3138,-6.809982944527176,75.4,66.1,,73.8,,60.1,68.3,
2025-10-02,63.4,54.01453842762878,84.39405956186651,40.19195261761426,3087,-6.878811912373301,73.2,60.5,,83.7,,69.7,69.7,
2025-10-03,63.6,54.78055787570053,84.44300416673919,39.70184720452234,3141,-6.888600833347839,73.0,63.2,,80.1,,66.5,72.1,
2025-10-04,52.0,25.404634050792918,84.6020409829503,40.01569846658669,2135,-6.92040819659006,58.9,56.1,,73.5,,56.1,55.0,
2025-10-05,49.3,17.298116427119155,84.54617049840661,42.933150039716736,1808,-6.909234099681319,55.8,51.4,,62.9,,50.2,49.6,
2025-10-06,62.8,52.58633695316553,84.2737305468562,40.225492164893936,2989,-6.854746109371243,72.9,73.2,,80.0,,73.3,64.3,
2025-10-07,66.1,59.22440980560423,84.2932818723271,43.56768195042185,3173,-6.8586563744654185,78.0,68.9,,74.8,,61.9,65.7,
2025-10-08,65.1,57.47480701429229,84.28490343788249,42.06632826855131,3157,-6.8569806875765,75.8,65.4,,73.9,,61.9,69.1,
2025-10-09,62.4,50.888045282009784,84.24720869522034,41.786634105213096,2943,-6.849441739044069,72.1,70.0,,66.9,,49.3,67.4,
2025-10-10,63.3,52.760286993801216,84.17848283597407,42.62621495637297,2982,-6.835696567194813,73.7,64.6,,77.4,,57.2,64.8,
2025-10-11,52.9,25.62943588953588,84.71618924945355,43.85464639845428,2083,-6.9432378498907115,60.6,60.2,,56.2,,56.6,51.4,
2025-10-12,49.1,15.558373090442892,84.70875535582432,44.96492390530095,1702,-6.941751071164863,55.7,54.4,,63.7,,44.9,45.9,
2025-10-13,58.2,40.46409272808878,84.58630927332494,41.05731690823237,2564,-6.91726185466499,66.9,68.6,,72.5,,53.9,60.4,
2025-10-14,64.1,55.112314951621435,84.53778257862712,41.33935000506925,3044,-6.907556515725426,74.4,72.4,,77.2,,58.2,67.1,
2025-10-15,66.0,60.22339970320721,84.40437339258538,40.774824200875074,3227,-6.880874678517077,76.8,72.3,,74.7,,68.5,70.8,
2025-10-16,66.7,61.71241072643972,84.20062003329812,41.77338768204863,3278,-6.840124006659626,77.9,71.9,,64.8,,62.5,72.7,
2025-10-17,65.5,59.670485984959456,84.31823699227398,39.70567063512352,3247,-6.8636473984547965,75.6,74.7,,69.9,,70.9,73.3,
2025-10-18,52.4,27.53010802634544,85.01925450274992,36.783714933386804,2245,-7.0038509005499865,58.3,64.4,,61.0,,63.0,63.4,
2025-10-19,49.7,20.635146285330045,84.91863695616566,37.629554121057495,1979,-6.9837273912331295,55.5,57.8,,63.0,,49.4,59.5,
2025-10-20,60.5,47.006436811168726,84.9858357756238,38.473737410813975,2826,-6.997167155124759,68.7,75.0,,71.6,,56.7,69.4,
2025-10-21,67.4,64.11227707058698,84.70676330205785,39.56129328383909,3374,-6.941352660411572,77.9,76.4,,78.5,,68.5,75.2,
2025-10-22,69.6,68.05377661121894,84.66644843879916,42.67437565583635,3445,-6.93328968775983,81.6,77.8,,67.1,,65.0,72.1,
2025-10-23,67.3,64.1513875531889,84.79791294596491,38.55810713351605,3343,-6.959582589192985,77.5,94.5,,73.8,,72.6,71.3,
2025-10-24,64.3,56.833356067222155,84.42778258776661,38.87763282583125,3119,-6.885556517553321,74.0,85.5,,74.0,,67.4,68.9,
2025-10-25,51.9,24.930488214622766,84.3436715613909,41.11804194117914,2037,-6.868734312278183,59.7,71.5,,58.5,,49.9,50.7,
2025-10-26,50.5,21.672341403284296,84.41129147566129,40.40839630729842,1916,-6.8822582951322575,58.1,65.8,,61.1,,52.0,50.1,
2025-10-27,61.5,49.35763950737828,84.3996382681514,39.89733538254047,2822,-6.87992765363028,71.2,74.5,,82.8,,68.1,61.8,
2025-10-28,67.1,62.25919045562103,84.2743233748093,42.61842712960373,3223,-6.85486467496186,79.0,76.5,,73.0,,68.7,66.2,
2025-10-29,68.9,67.82230419735649,84.18372922845892,40.63563903937432,3438,-6.836745845691785,80.8,80.3,,80.6,,76.4,70.8,
2025-10-30,66.8,61.85973412474128,84.33341392022535,41.737738976161474,3236,-6.866682784045071,78.2,80.9,,67.6,,60.5,69.0,
2025-10-31,63.9,55.422963047559485,83.88592452473402,41.01266351529159,3032,-6.777184904946805,74.7,81.6,,67.2,,60.4,65.6,
2025-11-01,52.7,25.114269299076422,84.67149734011015,43.97084463598879,2033,-6.9342994680220285,60.6,62.6,,52.5,,51.2,50.6,
2025-11-02,49.3,16.14713231701804,83.81072930457574,46.34241625942172,1688,-6.762145860915146,56.9,51.9,,54.2,,51.3,44.5,
2025-11-03,63.6,52.58614293004596,84.2860421672768,44.00949318182911,2889,-6.857208433455362,74.5,64.2,,81.2,,56.4,60.9,
2025-11-04,62.2,51.15696044741451,84.18287121990097,40.11644295265634,2904,-6.836574243980195,72.0,73.0,,71.9,,62.6,66.2,
2025-11-05,60.6,46.63272785870188,84.17909854671605,41.14678753413749,2736,-6.83581970934321,70.2,70.2,,68.3,,57.8,63.1,
2025-11-06,63.5,54.33239091975274,84.19765965180194,40.23952990700529,3003,-6.839531930360391,73.8,75.8,,69.3,,61.6,68.0,
2025-11-07,62.7,51.72898167930898,84.17965788644267,41.80180745554324,2910,-6.835931577288534,73.1,72.0,,60.4,,60.2,65.9,
2025-11-08,53.3,27.707266881381226,84.07514513265365,43.12275207430081,2103,-6.815029026530726,62.0,64.9,,51.2,,52.0,52.3,
